price,ema20,vol,vol_ema,sar,rsi
0.020377,0.020334,340,702,-8.200000000000221e-05,61.23
0.020370,0.020338,343,685,-8.200000000000221e-05,59.45
0.020346,0.020338,460,620,-9.900000000000186e-05,53.70
0.020352,0.020340,202,481,-8.600000000000274e-05,54.87
0.020315,0.020337,288,443,-0.00011699999999999905,46.96
0.020341,0.020338,293,430,-8.499999999999827e-05,52.18
0.020351,0.020339,347,398,-6.899999999999962e-05,54.05
0.020344,0.020339,240,390,-7.099999999999815e-05,52.50
0.020334,0.020339,285,366,-7.499999999999868e-05,50.28
0.020332,0.020338,516,366,-7.199999999999915e-05,49.83
0.020336,0.020338,282,361,-6.300000000000056e-05,50.78
0.020358,0.020340,626,370,-3.599999999999784e-05,55.78
0.020347,0.020341,170,357,-4.29999999999979e-05,52.89
0.020321,0.020339,193,350,-6.500000000000256e-05,46.73
0.020332,0.020337,148,318,-4.49999999999999e-05,49.61
0.020319,0.020335,329,322,-5.3999999999998494e-05,46.41
0.020315,0.020333,235,310,-5.4999999999999494e-05,45.44
0.020319,0.020332,231,302,-4.699999999999843e-05,46.64
0.020318,0.020330,189,294,-4.49999999999999e-05,46.37
0.020325,0.020330,210,287,-3.500000000000031e-05,48.65
0.020309,0.020327,279,274,-4.39999999999989e-05,43.72
0.020297,0.020325,322,280,-5.300000000000096e-05,40.42
0.020266,0.020319,603,296,-7.800000000000168e-05,33.39
0.020244,0.020312,278,295,-9.199999999999833e-05,29.48
0.020249,0.020300,245,291,-6.700000000000109e-05,31.59
0.020220,0.020288,517,291,-7.600000000000315e-05,26.29
0.020244,0.020284,1599.0,357,-3.299999999999831e-05,35.88
0.020294,0.020285,1225.0,387,0.0001360000000000007,50.37
0.020332,0.020289,346,396,0.00017,58.11
0.020371,0.020297,633,418,0.0002009999999999998,64.28
0.020375,0.020304,488,434,0.00019600000000000173,64.85
0.020358,0.020310,553,454,0.000171000000000001,60.42
0.020357,0.020314,351,455,0.00016199999999999895,60.16
0.020343,0.020317,344,461,0.00014099999999999877,56.50
0.020318,0.020317,378,468,0.00010899999999999799,50.58
0.020305,0.020316,185,468,8.89999999999988e-05,47.77
0.020316,0.020316,210,468,9.299999999999933e-05,50.28
0.020322,0.020316,205,459,8.700000000000027e-05,51.75
0.020298,0.020315,298,457,5.7000000000001494e-05,45.91
0.020299,0.020313,189,437,5.199999999999996e-05,46.19
0.020298,0.020312,156,431,4.60000000000009e-05,45.94
0.020296,0.020310,194,428,3.900000000000084e-05,45.41
0.020301,0.020309,156,423,3.900000000000084e-05,47.05
0.020316,0.020310,199,418,4.900000000000043e-05,51.73
0.020326,0.020312,204,403,5.4999999999999494e-05,54.61
0.020335,0.020314,295,338,5.9000000000000025e-05,57.09
0.020332,0.020315,196,286,5.199999999999996e-05,55.99
0.020322,0.020316,80,273,3.799999999999984e-05,52.37
0.020317,0.020316,100,246,2.9000000000001247e-05,50.61
0.020311,0.020316,164,230,1.8999999999998185e-05,48.50
0.020300,0.020314,182,211,4.9999999999980616e-06,44.82
0.020305,0.020312,256,203,-7.400000000000115e-05,46.94
0.020315,0.020312,368,202,-6.199999999999956e-05,51.01
0.020277,0.020309,176,202,-9.599999999999886e-05,38.83
0.020301,0.020308,98,196,-6.800000000000209e-05,47.38
0.020311,0.020309,197,199,-5.400000000000196e-05,50.48
0.020301,0.020308,133,195,-6.0000000000001025e-05,47.46
0.020281,0.020305,123,186,-7.700000000000068e-05,42.06
0.020252,0.020300,311,193,-9.900000000000186e-05,35.70
0.020261,0.020296,197,195,-8.199999999999874e-05,38.79
0.020265,0.020293,151,192,-7.000000000000062e-05,40.17
0.020252,0.020289,123,191,-7.500000000000215e-05,37.24
0.020245,0.020285,188,190,-7.300000000000015e-05,35.73
0.020257,0.020283,454,203,-5.199999999999996e-05,40.21
0.020252,0.020280,289,202,-4.900000000000043e-05,38.99
0.020259,0.020278,251,205,-3.500000000000031e-05,41.66
0.020272,0.020277,130,208,-1.5000000000001124e-05,46.35
0.020287,0.020278,172,211,5.6999999999998024e-05,51.22
0.020286,0.020279,136,210,5.4999999999999494e-05,50.89
0.020294,0.020280,653,234,5.9000000000000025e-05,53.49
0.020312,0.020283,380,239,7.199999999999915e-05,58.77
0.020271,0.020282,1407.0,297,2.6000000000001716e-05,45.96
0.020280,0.020282,360,296,3.099999999999978e-05,48.61
0.020289,0.020283,322,304,3.500000000000031e-05,51.19
0.020277,0.020282,337,316,1.8999999999998185e-05,47.75
0.020290,0.020283,518,332,2.8000000000000247e-05,51.55
0.020282,0.020283,628,357,1.7000000000003124e-05,49.18
0.020280,0.020282,614,381,1.2999999999999123e-05,48.58
0.020260,0.020280,333,382,-6.199999999999956e-05,42.93
0.020249,0.020277,856,415,-7.000000000000062e-05,40.17
0.020232,0.020273,982,457,-8.000000000000021e-05,36.28
0.020268,0.020273,607,481,-3.799999999999984e-05,47.80
0.020245,0.020270,727,508,-5.4999999999999494e-05,42.51
0.020233,0.020266,699,520,-6.199999999999956e-05,40.02
0.020240,0.020264,323,522,-4.999999999999796e-05,42.15
0.020265,0.020264,292,524,-2.0000000000002655e-05,49.10
0.020269,0.020264,621,548,-1.1000000000000593e-05,50.13
0.020275,0.020265,179,549,-3.9999999999970615e-06,51.71
0.020284,0.020267,361,560,7.499999999999868e-05,54.06
0.020275,0.020268,190,537,6.300000000000056e-05,51.37
0.020286,0.020270,983,567,6.999999999999715e-05,54.36
0.020312,0.020274,1995.0,596,8.99999999999998e-05,60.54
0.020319,0.020278,1704.0,664,8.800000000000127e-05,62.04
0.020309,0.020281,853,690,7.000000000000062e-05,58.63
0.020348,0.020287,476,697,9.800000000000086e-05,66.39
0.020320,0.020290,499,696,5.8000000000002494e-05,57.98
0.020339,0.020295,511,690,6.600000000000009e-05,61.54
0.020384,0.020304,1339.0,726,9.499999999999786e-05,68.37
0.020383,0.020311,764,748,7.499999999999868e-05,68.08
0.020384,0.020318,542,732,6.0000000000001025e-05,68.23
0.020379,0.020324,473,707,4.200000000000037e-05,66.60
0.020413,0.020332,460,700,6.199999999999956e-05,71.57
0.020443,0.020343,459,686,7.300000000000015e-05,75.09
0.020424,0.020351,1463.0,724,3.500000000000031e-05,69.24
0.020452,0.020360,1118.0,764,4.70000000000019e-05,72.62
0.020410,0.020365,674,783,-5.9000000000000025e-05,61.67
0.020401,0.020368,449,775,-6.500000000000256e-05,59.59
0.020378,0.020369,625,797,-8.199999999999874e-05,54.54
0.020394,0.020372,595,809,-6.0000000000001025e-05,57.25
0.020433,0.020378,569,828,-1.5999999999998654e-05,63.05
0.020446,0.020384,682,813,7.699999999999721e-05,64.76
0.020455,0.020391,614,743,8.200000000000221e-05,65.94
0.020442,0.020401,359,651,5.9000000000000025e-05,62.44
0.020440,0.020405,363,646,5.199999999999996e-05,61.90
0.020432,0.020407,211,631,3.999999999999837e-05,59.66
0.020413,0.020408,216,617,1.6000000000002124e-05,54.61
0.020390,0.020406,391,569,-7.300000000000015e-05,49.18
0.020391,0.020405,165,539,-6.899999999999962e-05,49.42
0.020408,0.020405,277,526,-4.900000000000043e-05,53.37
0.020401,0.020405,235,514,-5.300000000000096e-05,51.58
0.020397,0.020404,661,524,-5.400000000000196e-05,50.54
0.020423,0.020406,357,519,-2.5000000000000716e-05,56.67
0.020450,0.020410,270,459,6.600000000000009e-05,61.94
0.020483,0.020417,899,448,9.500000000000133e-05,67.20
0.020478,0.020423,328,431,8.400000000000074e-05,65.72
0.020477,0.020428,248,421,7.599999999999968e-05,65.41
0.020466,0.020432,215,400,6.0000000000001025e-05,61.94
0.020469,0.020435,317,387,5.7000000000001494e-05,62.52
0.020485,0.020440,1061.0,411,6.499999999999909e-05,65.55
0.020508,0.020446,191,387,7.999999999999674e-05,69.39
0.020524,0.020454,546,383,8.599999999999927e-05,71.74
0.020484,0.020457,676,399,3.500000000000031e-05,59.43
0.020470,0.020458,270,395,1.1999999999998123e-05,55.82
0.020477,0.020460,232,388,1.4000000000000123e-05,57.22
0.020528,0.020466,1090.0,432,5.6000000000000494e-05,65.74
0.020576,0.020477,728,458,8.599999999999927e-05,71.49
0.020623,0.020491,3173.0,597,8.700000000000027e-05,75.78
0.020604,0.020501,1053.0,641,3.099999999999978e-05,71.12
0.020647,0.020515,541,655,4.599999999999743e-05,74.88
0.020655,0.020529,1250.0,705,2.8000000000000247e-05,75.52
0.020640,0.020539,553,700,-0.00010500000000000093,71.83
0.020672,0.020552,581,711,-7.100000000000162e-05,74.67
0.020625,0.020559,604,728,-0.00011299999999999852,64.40
0.020624,0.020565,395,703,-0.00010599999999999846,64.19
0.020647,0.020573,753,724,-7.599999999999968e-05,66.78
0.020653,0.020580,499,736,-6.299999999999709e-05,67.44
0.020678,0.020590,450,748,-3.100000000000325e-05,70.11
0.020648,0.020595,463,755,-5.4999999999999494e-05,63.40
0.020641,0.020600,404,723,-5.7000000000001494e-05,61.91
0.020608,0.020600,910,759,-8.199999999999874e-05,55.31
0.020598,0.020600,461,754,-8.199999999999874e-05,53.45
0.020593,0.020600,315,736,-7.799999999999821e-05,52.50
0.020610,0.020601,1028.0,774,-5.199999999999996e-05,55.40
0.020620,0.020602,608,793,-3.500000000000031e-05,57.06
0.020622,0.020604,365,757,-2.5999999999998247e-05,57.41
0.020627,0.020606,1318.0,786,3.900000000000084e-05,58.30
0.020609,0.020607,354,645,1.7999999999997185e-05,53.91
0.020562,0.020602,639,625,-0.0001539999999999979,44.50
0.020551,0.020594,587,578,-0.00014799999999999883,42.48
0.020542,0.020589,639,582,-0.00014699999999999783,40.85
0.020519,0.020582,1137.0,610,-0.0001559999999999999,36.95
0.020503,0.020575,671,614,-0.0001539999999999979,34.49
0.020515,0.020569,557,622,-0.0001250000000000001,37.84
0.020516,0.020564,428,605,-0.00010999999999999899,38.12
0.020517,0.020560,568,609,-9.499999999999786e-05,38.42
0.020503,0.020554,474,610,-9.800000000000086e-05,35.78
0.020527,0.020552,405,607,-6.300000000000056e-05,43.02
0.020510,0.020548,406,607,-7.000000000000062e-05,39.61
0.020489,0.020542,1369.0,630,-7.899999999999921e-05,35.84
0.020493,0.020537,356,625,-6.499999999999909e-05,37.07
0.020498,0.020534,536,636,-5.100000000000243e-05,38.65
0.020496,0.020527,1393.0,658,-3.799999999999984e-05,38.21
0.020490,0.020523,865,683,-3.599999999999784e-05,36.83
0.020500,0.020521,467,641,-1.8000000000000654e-05,40.66
0.020506,0.020520,685,657,-8.999999999998592e-06,42.89
0.020515,0.020519,459,648,3.899999999999737e-05,46.17
0.020531,0.020520,670,668,5.300000000000096e-05,51.49
0.020524,0.020522,431,650,3.799999999999984e-05,49.03
0.020529,0.020522,420,614,3.899999999999737e-05,50.84
0.020527,0.020523,559,608,3.300000000000178e-05,50.07
0.020513,0.020522,570,609,1.5000000000001124e-05,44.97
0.020504,0.020520,381,606,-4.39999999999989e-05,42.01
0.020485,0.020517,416,599,-6.0000000000001025e-05,36.54
0.020466,0.020512,653,608,-7.399999999999768e-05,32.04
0.020463,0.020507,1059.0,640,-6.800000000000209e-05,31.39
0.020423,0.020499,1782.0,709,-9.599999999999886e-05,24.25
0.020402,0.020490,1957.0,739,-0.0001020000000000014,21.49
0.020406,0.020482,389,740,-8.499999999999827e-05,23.28
0.020413,0.020475,558,741,-6.399999999999809e-05,26.45
0.020421,0.020470,1002.9999999999999,757,-4.29999999999979e-05,30.00
0.020407,0.020464,439,709,-4.699999999999843e-05,27.50
0.020379,0.020456,482,690,-6.199999999999956e-05,23.31
0.020357,0.020447,627,698,-6.899999999999962e-05,20.64
0.020387,0.020441,564,692,-2.3999999999999716e-05,32.04
0.020386,0.020436,544,696,3.300000000000178e-05,31.88
0.020387,0.020431,233,675,3.299999999999831e-05,32.25
0.020401,0.020428,229,665,4.599999999999743e-05,37.43
0.020388,0.020424,285,658,3.200000000000078e-05,34.77
0.020385,0.020421,356,654,2.6999999999999247e-05,34.17
0.020362,0.020415,314,642,-4.999999999999796e-05,29.89
0.020364,0.020410,398,633,-4.49999999999999e-05,30.70
0.020374,0.020407,322,631,-3.200000000000078e-05,34.78
0.020367,0.020403,387,629,-3.600000000000131e-05,33.30
0.020368,0.020400,893,641,-2.9999999999998778e-05,33.73
0.020360,0.020396,398,608,-3.399999999999931e-05,31.95
0.020370,0.020393,336,536,-1.9999999999999185e-05,36.47
0.020356,0.020390,134,445,-3.0000000000002247e-05,33.15
0.020354,0.020386,267,439,-2.8999999999997778e-05,32.69
0.020385,0.020386,254,423,5.7000000000001494e-05,45.31
0.020374,0.020385,277,387,4.300000000000137e-05,42.28
0.020370,0.020384,220,376,3.699999999999884e-05,41.20
0.020385,0.020384,228,363,5.000000000000143e-05,46.70
0.020393,0.020385,428,353,5.400000000000196e-05,49.41
0.020366,0.020383,317,341,2.2999999999998716e-05,41.69
0.020367,0.020381,226,325,2.1000000000000185e-05,42.05
0.020343,0.020378,366,332,-5.3999999999998494e-05,36.25
0.020353,0.020375,311,336,-4.099999999999937e-05,39.97
0.020340,0.020372,296,336,-5.199999999999996e-05,36.95
0.020346,0.020370,1324.0,385,-4.200000000000037e-05,39.23
0.020361,0.020369,1696.0,454,-2.2999999999998716e-05,44.62
0.020363,0.020368,248,446,-1.8000000000000654e-05,45.32
0.020360,0.020367,362,448,-1.8000000000000654e-05,44.42
0.020356,0.020366,313,445,-1.9000000000001654e-05,43.18
0.020369,0.020367,257,413,-2.999999999999531e-06,48.22
0.020366,0.020367,154,401,3.899999999999737e-05,47.18
0.020352,0.020365,241,396,2.3999999999999716e-05,42.57
0.020356,0.020364,325,405,2.6999999999999247e-05,44.24
0.020351,0.020363,251,405,2.1000000000000185e-05,42.57
0.020354,0.020362,336,409,2.3000000000002185e-05,43.94
0.020326,0.020359,531,421,-4.699999999999843e-05,35.44
0.020339,0.020357,1404.0,481,-3.300000000000178e-05,41.14
0.020344,0.020356,236,481,-2.6999999999999247e-05,43.21
0.020360,0.020356,450,482,-9.999999999999593e-06,49.36
0.020368,0.020357,510,492,4.300000000000137e-05,52.15
0.020314,0.020353,1583.0,560,-8.000000000000021e-05,37.24
0.020302,0.020348,673,575,-8.79999999999978e-05,34.85
0.020343,0.020348,1769.0,648,-3.999999999999837e-05,47.28
0.020357,0.020349,1494.0,708,-2.2000000000001185e-05,50.73
0.020372,0.020351,585,671,-9.999999999975306e-07,54.20
0.020379,0.020353,767,624,0.00010399999999999993,55.76
0.020375,0.020356,440,634,9.800000000000086e-05,54.61
0.020380,0.020358,507,641,9.99999999999994e-05,55.83
0.020373,0.020359,440,648,9.099999999999733e-05,53.66
0.020365,0.020360,414,656,8.100000000000121e-05,51.20
0.020377,0.020361,539,675,8.99999999999998e-05,54.56
0.020374,0.020363,432,684,8.499999999999827e-05,53.57
0.020373,0.020364,268,681,8.199999999999874e-05,53.22
0.020361,0.020363,244,681,6.800000000000209e-05,49.09
0.020367,0.020364,447,687,7.199999999999915e-05,51.13
0.020369,0.020364,479,684,7.200000000000262e-05,51.83
0.020374,0.020365,610,644,7.499999999999868e-05,53.60
0.020394,0.020368,666,666,9.299999999999933e-05,59.94
0.020390,0.020370,477,667,8.499999999999827e-05,58.23
0.020380,0.020371,389,661,7.099999999999815e-05,54.06
0.020369,0.020371,340,599,5.6000000000000494e-05,49.84
0.020376,0.020371,387,585,5.8999999999996555e-05,52.39
0.020393,0.020373,257,509,7.300000000000015e-05,57.97
0.020430,0.020379,397,454,0.00010299999999999893,67.03
0.020427,0.020383,203,435,9.20000000000018e-05,65.79
0.020389,0.020388,561,422,3.500000000000031e-05,51.75
0.020373,0.020386,507,422,-6.199999999999956e-05,47.18
0.020376,0.020385,953,447,-5.7000000000001494e-05,48.11
0.020403,0.020387,552,454,-2.8999999999997778e-05,55.63
0.020404,0.020389,749,465,-2.6000000000001716e-05,55.89
0.020368,0.020387,348,460,-6.0000000000001025e-05,45.70
0.020358,0.020384,412,468,-6.899999999999962e-05,43.33
0.020367,0.020382,218,466,-5.7999999999999025e-05,46.04
0.020356,0.020380,240,456,-6.800000000000209e-05,43.32
0.020349,0.020377,320,448,-7.200000000000262e-05,41.63
0.020347,0.020372,211,407,-6.300000000000056e-05,41.10
0.020335,0.020368,296,398,-7.000000000000062e-05,37.97
0.020342,0.020366,222,390,-5.9000000000000025e-05,40.80
0.020339,0.020363,178,382,-5.7000000000001494e-05,39.96
0.020345,0.020361,442,384,-4.70000000000019e-05,42.51
0.020325,0.020358,296,386,-6.1000000000002025e-05,36.88
0.020348,0.020357,229,378,-3.299999999999831e-05,45.78
0.020396,0.020361,477,392,8.000000000000021e-05,58.82
0.020400,0.020364,624,404,8.000000000000021e-05,59.69
0.020394,0.020367,147,383,6.899999999999962e-05,57.72
0.020428,0.020373,378,377,9.700000000000333e-05,64.80
0.020431,0.020379,155,337,9.30000000000028e-05,65.36
0.020432,0.020384,301,324,8.599999999999927e-05,65.55
0.020437,0.020389,267,300,8.299999999999974e-05,66.56
0.020428,0.020392,247,295,6.700000000000109e-05,62.99
0.020423,0.020395,291,289,5.6000000000000494e-05,61.03
0.020427,0.020398,312,294,5.300000000000096e-05,62.04
0.020409,0.020399,303,297,2.9999999999998778e-05,55.08
0.020412,0.020401,181,290,2.8000000000000247e-05,55.96
0.020425,0.020403,173,286,3.599999999999784e-05,59.68
0.020428,0.020405,361,294,3.500000000000031e-05,60.51
0.020408,0.020406,125,285,1.1000000000000593e-05,52.73
0.020400,0.020405,282,288,-4.29999999999979e-05,49.96
0.020399,0.020404,223,291,-4.29999999999979e-05,49.61
0.020384,0.020403,290,283,-5.4999999999999494e-05,44.56
0.020383,0.020401,393,288,-5.199999999999996e-05,44.24
0.020396,0.020400,381,295,-3.500000000000031e-05,49.38
0.020385,0.020399,149,279,-4.300000000000137e-05,45.55
0.020391,0.020398,368,266,-3.399999999999931e-05,47.93
0.020402,0.020398,434,281,-1.9000000000001654e-05,52.05
0.020388,0.020397,252,274,-2.9999999999998778e-05,46.95
0.020389,0.020397,285,281,-2.6999999999999247e-05,47.35
0.020384,0.020395,195,276,-2.9000000000001247e-05,45.52
0.020404,0.020396,1161.0,320,-7.000000000000062e-06,53.30
0.020408,0.020397,156,316,3.599999999999784e-05,54.69
0.020380,0.020396,305,316,5.999999999999062e-06,44.65
0.020387,0.020395,153,308,1.1000000000000593e-05,47.26
0.020379,0.020393,188,303,3.0000000000030003e-06,44.67
0.020363,0.020390,315,309,-5.8000000000002494e-05,39.95
0.020344,0.020386,283,315,-7.399999999999768e-05,35.20
0.020329,0.020381,172,306,-8.299999999999974e-05,31.96
0.020313,0.020374,636,331,-9.099999999999733e-05,28.91
0.020310,0.020368,601,347,-8.499999999999827e-05,28.37
0.020289,0.020361,1669.0,419,-9.199999999999833e-05,24.83
0.020298,0.020355,1000.0,455,-7.100000000000162e-05,28.92
0.020297,0.020349,424,456,-6.199999999999956e-05,28.73
0.020293,0.020344,394,457,-5.6000000000000494e-05,27.95
0.020310,0.020341,446,472,-3.099999999999978e-05,35.91
0.020305,0.020337,215,464,-2.9000000000001247e-05,34.70
0.020312,0.020335,250,455,-1.5999999999998654e-05,37.86
0.020341,0.020335,280,456,6.0000000000001025e-05,48.91
0.020356,0.020337,261,455,7.199999999999915e-05,53.52
0.020349,0.020338,209,456,5.9999999999997555e-05,51.20
0.020354,0.020340,149,405,6.0000000000001025e-05,52.77
0.020380,0.020344,264,411,7.899999999999921e-05,60.00
0.020396,0.020349,154,403,8.500000000000174e-05,63.68
0.020407,0.020354,277,409,8.400000000000074e-05,66.00
0.020414,0.020360,136,407,8.000000000000021e-05,67.43
0.020427,0.020366,341,408,8.000000000000021e-05,69.94
0.020430,0.020372,285,408,6.899999999999962e-05,70.51
0.020435,0.020378,384,419,6.0999999999998555e-05,71.48
0.020455,0.020386,522,413,6.500000000000256e-05,75.00
0.020459,0.020393,233,395,5.500000000000296e-05,75.65
0.020466,0.020400,288,326,4.80000000000029e-05,76.78
0.020423,0.020402,255,288,-5.199999999999996e-05,58.69
0.020411,0.020403,166,275,-6.1000000000002025e-05,54.81
0.020404,0.020403,231,267,-6.400000000000156e-05,52.63
0.020394,0.020402,141,252,-6.800000000000209e-05,49.59
0.020383,0.020400,297,256,-7.000000000000062e-05,46.41
0.020389,0.020399,199,254,-5.6999999999998024e-05,48.35
0.020376,0.020397,159,248,-6.1000000000002025e-05,44.58
0.020409,0.020398,168,243,-1.9999999999999185e-05,54.32
0.020445,0.020403,350,250,7.300000000000015e-05,62.14
0.020484,0.020410,282,257,0.00010800000000000046,68.45
0.020509,0.020420,398,263,0.0001239999999999991,71.70
0.020473,0.020425,469,279,7.800000000000168e-05,61.82
0.020530,0.020435,689,300,0.00011900000000000105,69.08
0.020486,0.020440,283,307,6.1000000000002025e-05,59.65
0.020488,0.020444,478,314,4.999999999999796e-05,59.92
0.020493,0.020449,236,311,4.400000000000237e-05,60.62
0.020496,0.020453,347,310,3.699999999999884e-05,61.06
0.020499,0.020458,207,294,2.9999999999998778e-05,61.53
0.020463,0.020458,473,306,-8.900000000000227e-05,53.30
0.020465,0.020459,271,305,-8.499999999999827e-05,53.67
0.020464,0.020459,281,306,-8.400000000000074e-05,53.44
0.020451,0.020459,505,323,-9.299999999999933e-05,50.44
0.020473,0.020460,2358.0,430,-6.600000000000009e-05,55.04
