price,ema20,ema25,ema30,ema35,ema40,ema45,ema50,vol,vol_ema,predict
0.017576,0.017564,0.017562,0.017559,0.017558,0.017556,0.017555,0.017554,585,311,0.0175914
0.017577,0.017566,0.017563,0.017561,0.017559,0.017557,0.017556,0.017555,104,300,0.0175931
0.017579,0.017567,0.017564,0.017562,0.017560,0.017558,0.017557,0.017556,140,289,0.0175944
0.017592,0.017569,0.017566,0.017564,0.017562,0.017560,0.017558,0.017558,313,266,0.0175946
0.017596,0.017574,0.017570,0.017568,0.017565,0.017563,0.017562,0.017560,169,281,0.0175948
0.017592,0.017576,0.017572,0.017569,0.017567,0.017564,0.017563,0.017562,327,276,0.0175972
0.017595,0.017577,0.017574,0.017571,0.017568,0.017566,0.017564,0.017563,227,268,0.017598899999999997
0.017596,0.017579,0.017576,0.017572,0.017570,0.017567,0.017566,0.017564,279,260,0.0175967
0.017602,0.017581,0.017578,0.017574,0.017571,0.017569,0.017567,0.017566,205,259,0.0175959
0.017592,0.017582,0.017579,0.017575,0.017573,0.017570,0.017568,0.017567,484,270,0.0175972
0.017593,0.017583,0.017580,0.017577,0.017574,0.017571,0.017569,0.017568,202,262,0.0175978
0.017594,0.017584,0.017581,0.017578,0.017575,0.017572,0.017570,0.017569,151,259,0.0176002
0.017592,0.017585,0.017582,0.017579,0.017576,0.017573,0.017571,0.017570,355,267,0.017603299999999995
0.017594,0.017586,0.017583,0.017580,0.017577,0.017574,0.017572,0.017571,165,266,0.0176065
0.017598,0.017587,0.017584,0.017581,0.017578,0.017576,0.017573,0.017572,197,268,0.0176101
0.017616,0.017590,0.017586,0.017583,0.017580,0.017578,0.017575,0.017573,287,273,0.017611400000000003
0.017612,0.017592,0.017588,0.017585,0.017582,0.017579,0.017577,0.017575,338,281,0.017612900000000004
0.017574,0.017590,0.017587,0.017584,0.017581,0.017579,0.017577,0.017575,327,286,0.0176184
0.017594,0.017591,0.017588,0.017585,0.017582,0.017580,0.017578,0.017576,205,279,0.0176223
0.017605,0.017592,0.017589,0.017586,0.017583,0.017581,0.017579,0.017577,234,261,0.017626
0.017599,0.017593,0.017590,0.017587,0.017584,0.017582,0.017580,0.017578,256,269,0.0176301
0.017618,0.017595,0.017592,0.017589,0.017586,0.017584,0.017581,0.017579,164,270,0.0176315
0.017623,0.017598,0.017594,0.017591,0.017588,0.017586,0.017583,0.017581,188,264,0.0176329
0.017626,0.017600,0.017597,0.017593,0.017590,0.017587,0.017585,0.017583,302,253,0.017634199999999996
0.017634,0.017604,0.017600,0.017596,0.017593,0.017590,0.017587,0.017585,174,253,0.017634499999999997
0.017629,0.017606,0.017602,0.017598,0.017595,0.017592,0.017589,0.017586,361,255,0.017634999999999998
0.017627,0.017608,0.017604,0.017600,0.017597,0.017593,0.017591,0.017588,279,258,0.017634900000000002
0.017629,0.017610,0.017606,0.017602,0.017598,0.017595,0.017592,0.017590,174,252,0.0176352
0.017633,0.017612,0.017608,0.017604,0.017600,0.017597,0.017594,0.017591,158,250,0.0176359
0.017642,0.017615,0.017611,0.017606,0.017603,0.017599,0.017596,0.017593,283,240,0.0176348
0.017640,0.017617,0.017613,0.017609,0.017605,0.017601,0.017598,0.017595,394,250,0.017633
0.017632,0.017621,0.017616,0.017612,0.017608,0.017604,0.017601,0.017598,358,251,0.0176311
0.017637,0.017622,0.017618,0.017614,0.017610,0.017606,0.017603,0.017600,278,257,0.017628899999999996
0.017639,0.017624,0.017619,0.017615,0.017611,0.017608,0.017604,0.017601,159,255,0.017626399999999997
0.017637,0.017625,0.017621,0.017617,0.017613,0.017609,0.017606,0.017603,280,255,0.0176237
0.017634,0.017626,0.017622,0.017618,0.017614,0.017610,0.017607,0.017604,162,246,0.0176205
0.017626,0.017626,0.017622,0.017618,0.017615,0.017611,0.017608,0.017605,218,240,0.017617800000000003
0.017632,0.017627,0.017623,0.017619,0.017616,0.017612,0.017609,0.017606,160,238,0.017615300000000004
0.017640,0.017628,0.017624,0.017620,0.017617,0.017613,0.017610,0.017607,346,244,0.0176112
0.017631,0.017628,0.017625,0.017621,0.017618,0.017614,0.017611,0.017608,298,246,0.017606100000000003
0.017622,0.017628,0.017625,0.017621,0.017618,0.017615,0.017612,0.017609,325,254,0.017601600000000002
0.017613,0.017626,0.017624,0.017621,0.017618,0.017615,0.017612,0.017609,150,252,0.0175982
0.017615,0.017625,0.017623,0.017620,0.017617,0.017615,0.017612,0.017609,233,248,0.0175951
0.017614,0.017624,0.017622,0.017620,0.017617,0.017615,0.017612,0.017609,363,258,0.017592499999999997
0.017610,0.017623,0.017621,0.017619,0.017617,0.017614,0.017612,0.017609,336,257,0.017591199999999998
0.017602,0.017621,0.017620,0.017618,0.017616,0.017614,0.017611,0.017609,466,266,0.017591600000000002
0.017599,0.017619,0.017618,0.017617,0.017615,0.017613,0.017611,0.017609,249,270,0.0175919
0.017607,0.017618,0.017617,0.017616,0.017615,0.017613,0.017611,0.017609,476,286,0.0175912
0.017599,0.017616,0.017616,0.017615,0.017614,0.017612,0.017610,0.017608,354,289,0.017591199999999998
0.017580,0.017612,0.017613,0.017613,0.017612,0.017611,0.017609,0.017607,366,288,0.0175932
0.017577,0.017609,0.017610,0.017611,0.017610,0.017609,0.017607,0.017606,256,292,0.0175954
0.017579,0.017606,0.017608,0.017609,0.017608,0.017607,0.017606,0.017605,311,289,0.0175967
0.017584,0.017602,0.017604,0.017605,0.017605,0.017605,0.017604,0.017603,860,343,0.017597400000000003
0.017588,0.017600,0.017603,0.017604,0.017604,0.017604,0.017603,0.017603,234,341,0.0175965
0.017597,0.017600,0.017602,0.017604,0.017604,0.017604,0.017603,0.017602,371,351,0.017595700000000002
0.017606,0.017601,0.017603,0.017604,0.017604,0.017604,0.017603,0.017602,263,354,0.0175938
0.017602,0.017601,0.017603,0.017604,0.017604,0.017604,0.017603,0.017602,320,362,0.0175911
0.017600,0.017601,0.017602,0.017603,0.017604,0.017604,0.017603,0.017602,147,352,0.017587299999999997
0.017599,0.017601,0.017602,0.017603,0.017604,0.017603,0.017603,0.017602,242,349,0.0175843
0.017600,0.017600,0.017602,0.017603,0.017603,0.017603,0.017603,0.017602,261,346,0.0175815
0.017599,0.017600,0.017602,0.017603,0.017603,0.017603,0.017603,0.017602,203,348,0.017577199999999998
0.017592,0.017600,0.017601,0.017602,0.017602,0.017602,0.017602,0.017602,108,342,0.0175734
0.017591,0.017599,0.017600,0.017601,0.017602,0.017602,0.017602,0.017601,498,349,0.017570899999999997
0.017579,0.017597,0.017599,0.017600,0.017601,0.017601,0.017601,0.017600,233,344,0.0175691
0.017589,0.017596,0.017598,0.017599,0.017600,0.017600,0.017600,0.017600,320,336,0.0175629
0.017587,0.017595,0.017597,0.017598,0.017599,0.017600,0.017600,0.017599,125,330,0.0175581
0.017575,0.017593,0.017595,0.017597,0.017598,0.017598,0.017599,0.017598,360,324,0.017554
0.017562,0.017590,0.017593,0.017595,0.017596,0.017597,0.017597,0.017597,343,324,0.0175511
0.017569,0.017588,0.017591,0.017593,0.017594,0.017595,0.017596,0.017596,486,330,0.017547
0.017572,0.017587,0.017589,0.017592,0.017593,0.017594,0.017595,0.017595,227,328,0.0175436
0.017556,0.017584,0.017587,0.017589,0.017591,0.017592,0.017593,0.017593,155,321,0.017542899999999997
0.017554,0.017581,0.017584,0.017587,0.017589,0.017590,0.017591,0.017592,147,295,0.0175421
0.017566,0.017580,0.017583,0.017586,0.017588,0.017589,0.017590,0.017591,189,262,0.01754
0.017561,0.017578,0.017581,0.017584,0.017586,0.017588,0.017589,0.017590,141,257,0.0175363
0.017527,0.017573,0.017577,0.017580,0.017583,0.017585,0.017586,0.017587,281,252,0.0175361
0.017539,0.017570,0.017574,0.017578,0.017581,0.017583,0.017584,0.017585,206,250,0.017535500000000002
0.017534,0.017566,0.017571,0.017575,0.017578,0.017580,0.017582,0.017583,148,241,0.017537399999999998
0.017533,0.017563,0.017568,0.017572,0.017575,0.017578,0.017580,0.017581,222,245,0.0175406
0.017528,0.017560,0.017565,0.017569,0.017573,0.017576,0.017578,0.017579,454,255,0.017545200000000004
0.017538,0.017558,0.017563,0.017567,0.017571,0.017574,0.017576,0.017578,325,259,0.017547800000000002
0.017549,0.017557,0.017562,0.017566,0.017570,0.017572,0.017575,0.017577,393,268,0.017549799999999997
0.017546,0.017556,0.017561,0.017565,0.017568,0.017571,0.017573,0.017575,784,302,0.01755
0.017545,0.017555,0.017559,0.017564,0.017567,0.017570,0.017572,0.017574,642,309,0.017550500000000004
0.017524,0.017551,0.017556,0.017560,0.017563,0.017567,0.017569,0.017571,2774.0,514,0.0175518
0.017525,0.017549,0.017553,0.017558,0.017561,0.017564,0.017567,0.017569,273,522,0.017553100000000002
0.017533,0.017547,0.017552,0.017556,0.017560,0.017563,0.017566,0.017568,230,515,0.017554800000000002
0.017553,0.017548,0.017552,0.017556,0.017559,0.017562,0.017565,0.017567,559,526,0.017555400000000002
0.017565,0.017549,0.017553,0.017556,0.017560,0.017563,0.017565,0.017567,246,514,0.017554499999999997
0.017574,0.017552,0.017555,0.017558,0.017561,0.017563,0.017565,0.017567,255,516,0.017553299999999997
0.017564,0.017553,0.017555,0.017558,0.017561,0.017563,0.017565,0.017567,219,519,0.017554300000000002
0.017569,0.017554,0.017556,0.017559,0.017561,0.017563,0.017566,0.017567,203,522,0.0175551
0.017548,0.017554,0.017556,0.017558,0.017560,0.017563,0.017565,0.017567,307,528,0.017558700000000003
0.017550,0.017553,0.017555,0.017557,0.017560,0.017562,0.017564,0.017566,211,531,0.0175631
0.017537,0.017552,0.017554,0.017556,0.017559,0.017561,0.017563,0.017565,320,533,0.0175682
0.017538,0.017551,0.017553,0.017555,0.017557,0.017560,0.017562,0.017564,684,557,0.017571
0.017550,0.017550,0.017552,0.017555,0.017557,0.017559,0.017561,0.017563,192,559,0.017571999999999997
0.017559,0.017551,0.017553,0.017555,0.017557,0.017559,0.017561,0.017563,183,557,0.0175706
0.017556,0.017552,0.017553,0.017555,0.017557,0.017559,0.017561,0.017563,246,547,0.0175682
0.017562,0.017553,0.017554,0.017555,0.017557,0.017559,0.017561,0.017563,1104.0,586,0.0175641
0.017574,0.017556,0.017556,0.017557,0.017559,0.017560,0.017562,0.017563,148,543,0.017559799999999997
0.017577,0.017558,0.017558,0.017558,0.017560,0.017561,0.017562,0.017564,163,519,0.017555599999999998
0.017584,0.017560,0.017560,0.017560,0.017561,0.017562,0.017563,0.017565,311,440,0.0175494
0.017594,0.017563,0.017562,0.017562,0.017563,0.017564,0.017565,0.017566,319,317,0.0175406
0.017588,0.017566,0.017564,0.017564,0.017564,0.017565,0.017566,0.017567,179,313,0.017528899999999997
0.017566,0.017566,0.017564,0.017564,0.017564,0.017565,0.017566,0.017567,291,316,0.0175218
0.017560,0.017565,0.017564,0.017564,0.017564,0.017565,0.017565,0.017566,223,299,0.0175138
0.017545,0.017563,0.017563,0.017563,0.017563,0.017564,0.017565,0.017565,5242.0,549,0.017508199999999998
0.017532,0.017560,0.017560,0.017561,0.017561,0.017562,0.017563,0.017564,389,556,0.0175044
0.017521,0.017557,0.017557,0.017558,0.017559,0.017560,0.017561,0.017562,920,591,0.0175012
0.017531,0.017554,0.017555,0.017556,0.017557,0.017559,0.017560,0.017561,427,602,0.017496
0.017535,0.017552,0.017554,0.017555,0.017556,0.017558,0.017559,0.017560,593,616,0.017490699999999998
0.017522,0.017549,0.017551,0.017553,0.017554,0.017556,0.017557,0.017559,393,625,0.0174875
0.017506,0.017545,0.017548,0.017550,0.017552,0.017553,0.017555,0.017557,451,632,0.0174843
0.017471,0.017538,0.017542,0.017545,0.017547,0.017549,0.017551,0.017553,853,640,0.0174844
0.017495,0.017534,0.017538,0.017541,0.017544,0.017547,0.017549,0.017551,1216.0,691,0.017483500000000003
0.017480,0.017529,0.017534,0.017538,0.017541,0.017543,0.017546,0.017548,360,700,0.017486
0.017489,0.017525,0.017530,0.017534,0.017538,0.017541,0.017543,0.017546,903,733,0.0174874
0.017494,0.017522,0.017528,0.017532,0.017535,0.017539,0.017541,0.017544,272,691,0.0174867
0.017489,0.017519,0.017525,0.017529,0.017533,0.017536,0.017539,0.017542,333,699,0.0174853
0.017479,0.017515,0.017521,0.017526,0.017530,0.017533,0.017536,0.017539,269,705,0.017484999999999997
0.017482,0.017512,0.017518,0.017523,0.017527,0.017531,0.017534,0.017537,208,708,0.0174841
0.017490,0.017510,0.017516,0.017521,0.017525,0.017529,0.017532,0.017535,187,701,0.0174829
0.017474,0.017507,0.017513,0.017518,0.017522,0.017526,0.017530,0.017533,333,702,0.0174801
0.017472,0.017503,0.017510,0.017515,0.017519,0.017524,0.017527,0.017530,272,707,0.017474999999999997
0.017486,0.017502,0.017508,0.017513,0.017518,0.017522,0.017525,0.017529,291,707,0.0174689
0.017505,0.017502,0.017508,0.017512,0.017517,0.017521,0.017524,0.017528,944,743,0.0174615
0.017503,0.017502,0.017507,0.017512,0.017516,0.017520,0.017524,0.017527,231,492,0.0174522
0.017487,0.017501,0.017506,0.017510,0.017515,0.017518,0.017522,0.017525,241,485,0.0174479
0.017475,0.017498,0.017503,0.017508,0.017512,0.017516,0.017520,0.017523,233,451,0.017444699999999997
0.017476,0.017496,0.017501,0.017506,0.017510,0.017514,0.017518,0.017521,248,442,0.017442199999999998
0.017473,0.017494,0.017499,0.017504,0.017508,0.017512,0.017516,0.017519,223,423,0.0174377
0.017478,0.017492,0.017497,0.017502,0.017507,0.017511,0.017514,0.017518,156,411,0.017431399999999996
0.017446,0.017488,0.017493,0.017499,0.017503,0.017507,0.017511,0.017515,466,412,0.0174277
0.017421,0.017478,0.017484,0.017490,0.017496,0.017500,0.017505,0.017509,529,361,0.0174262
0.017425,0.017468,0.017475,0.017482,0.017488,0.017493,0.017498,0.017502,965,374,0.017425799999999998
0.017431,0.017464,0.017472,0.017479,0.017485,0.017490,0.017495,0.017499,414,381,0.017425299999999998
0.017410,0.017459,0.017467,0.017474,0.017480,0.017486,0.017491,0.017496,295,379,0.0174297
0.017444,0.017458,0.017465,0.017472,0.017478,0.017484,0.017489,0.017494,352,384,0.017430099999999997
0.017443,0.017456,0.017464,0.017470,0.017476,0.017482,0.017487,0.017492,215,384,0.0174304
0.017451,0.017456,0.017463,0.017469,0.017475,0.017481,0.017486,0.017490,263,388,0.017429799999999995
0.017428,0.017453,0.017460,0.017466,0.017472,0.017478,0.017483,0.017488,264,384,0.017428199999999998
0.017415,0.017450,0.017457,0.017463,0.017469,0.017475,0.017480,0.017485,307,386,0.0174265
0.017409,0.017446,0.017453,0.017460,0.017466,0.017472,0.017477,0.017482,188,381,0.0174238
0.017406,0.017442,0.017449,0.017456,0.017463,0.017468,0.017474,0.017479,269,347,0.017421300000000004
0.017421,0.017440,0.017447,0.017454,0.017460,0.017466,0.017472,0.017477,282,350,0.0174162
0.017426,0.017439,0.017446,0.017452,0.017458,0.017464,0.017470,0.017475,139,345,0.0174157
0.017454,0.017440,0.017446,0.017452,0.017458,0.017464,0.017469,0.017474,194,343,0.017413199999999997
0.017448,0.017441,0.017446,0.017452,0.017458,0.017463,0.017468,0.017473,378,349,0.0174093
0.017446,0.017441,0.017446,0.017452,0.017457,0.017462,0.017467,0.017472,536,365,0.017405800000000003
0.017445,0.017442,0.017446,0.017451,0.017456,0.017461,0.017466,0.017471,266,370,0.0174042
0.017412,0.017439,0.017444,0.017449,0.017454,0.017459,0.017464,0.017468,227,358,0.017406900000000003
0.017398,0.017435,0.017440,0.017445,0.017451,0.017456,0.017461,0.017466,328,348,0.017410000000000002
0.017382,0.017430,0.017436,0.017441,0.017447,0.017452,0.017457,0.017462,206,332,0.0174146
0.017381,0.017425,0.017431,0.017437,0.017443,0.017449,0.017454,0.017459,1665.0,388,0.0174216
0.017370,0.017420,0.017427,0.017433,0.017439,0.017445,0.017451,0.017456,400,359,0.0174287
0.017421,0.017420,0.017426,0.017432,0.017438,0.017444,0.017449,0.017454,1117.0,394,0.0174283
0.017429,0.017421,0.017426,0.017432,0.017438,0.017443,0.017448,0.017453,403,400,0.0174278
0.017409,0.017420,0.017425,0.017431,0.017436,0.017441,0.017447,0.017452,427,404,0.0174292
0.017411,0.017419,0.017424,0.017429,0.017435,0.017440,0.017445,0.017450,561,421,0.0174297
0.017429,0.017420,0.017424,0.017429,0.017434,0.017439,0.017444,0.017449,696,443,0.017428199999999998
0.017439,0.017422,0.017426,0.017430,0.017435,0.017439,0.017444,0.017449,320,445,0.0174254
0.017429,0.017422,0.017426,0.017430,0.017434,0.017439,0.017443,0.017448,361,448,0.0174235
0.017428,0.017423,0.017426,0.017430,0.017434,0.017438,0.017443,0.017447,424,460,0.017421800000000005
0.017451,0.017426,0.017428,0.017431,0.017435,0.017439,0.017443,0.017447,755,484,0.0174186
0.017441,0.017427,0.017429,0.017432,0.017435,0.017439,0.017443,0.017447,305,485,0.017415499999999997
0.017417,0.017426,0.017428,0.017431,0.017434,0.017438,0.017442,0.017446,261,491,0.017415
0.017424,0.017426,0.017428,0.017430,0.017434,0.017437,0.017441,0.017445,219,493,0.0174142
0.017423,0.017426,0.017427,0.017430,0.017433,0.017437,0.017440,0.017444,378,493,0.017413400000000002
0.017416,0.017425,0.017426,0.017429,0.017432,0.017436,0.017439,0.017443,279,480,0.0174128
0.017414,0.017424,0.017425,0.017428,0.017431,0.017435,0.017438,0.017442,171,475,0.0174133
0.017411,0.017422,0.017424,0.017427,0.017430,0.017433,0.017437,0.017441,1342.0,531,0.017414499999999996
0.017410,0.017421,0.017423,0.017426,0.017429,0.017432,0.017436,0.017440,697,549,0.0174145
0.017411,0.017419,0.017421,0.017424,0.017427,0.017430,0.017434,0.017437,112,469,0.017414500000000003
0.017419,0.017419,0.017420,0.017423,0.017426,0.017429,0.017432,0.017436,340,421,0.0174138
0.017410,0.017418,0.017420,0.017422,0.017425,0.017428,0.017431,0.017435,277,415,0.017413900000000003
0.017412,0.017417,0.017419,0.017421,0.017424,0.017427,0.017430,0.017434,487,418,0.017413900000000003
0.017416,0.017417,0.017419,0.017421,0.017424,0.017427,0.017430,0.017433,87,394,0.017413400000000002
0.017415,0.017417,0.017418,0.017420,0.017423,0.017425,0.017428,0.017432,282,369,0.0174131
0.017410,0.017416,0.017418,0.017420,0.017422,0.017425,0.017428,0.017431,238,363,0.0174127
0.017419,0.017416,0.017417,0.017419,0.017421,0.017424,0.017427,0.017430,204,348,0.017414
0.017423,0.017417,0.017418,0.017419,0.017421,0.017424,0.017426,0.017429,186,342,0.0174141
0.017410,0.017416,0.017417,0.017419,0.017421,0.017423,0.017426,0.017429,843,371,0.017415099999999996
0.017411,0.017415,0.017417,0.017418,0.017420,0.017422,0.017425,0.017428,738,397,0.0174167
0.017412,0.017415,0.017416,0.017418,0.017420,0.017422,0.017424,0.017427,346,396,0.017419800000000003
0.017411,0.017415,0.017416,0.017417,0.017419,0.017421,0.017424,0.017427,600,412,0.0174236
0.017412,0.017414,0.017416,0.017417,0.017419,0.017421,0.017423,0.017426,280,417,0.0174264
0.017411,0.017414,0.017415,0.017417,0.017418,0.017420,0.017423,0.017425,4000.0,550,0.017429000000000004
0.017412,0.017414,0.017415,0.017416,0.017418,0.017420,0.017422,0.017425,1073.0,569,0.017430900000000003
0.017406,0.017413,0.017414,0.017416,0.017417,0.017419,0.017422,0.017424,302,577,0.0174345
0.017432,0.017415,0.017416,0.017417,0.017418,0.017420,0.017422,0.017424,298,586,0.017434699999999997
0.017424,0.017416,0.017416,0.017417,0.017418,0.017420,0.017422,0.017424,1324.0,641,0.0174332
0.017420,0.017416,0.017417,0.017417,0.017419,0.017420,0.017422,0.017424,374,642,0.017433999999999998
0.017427,0.017418,0.017418,0.017418,0.017419,0.017421,0.017422,0.017424,328,636,0.0174332
0.017443,0.017420,0.017420,0.017420,0.017420,0.017422,0.017423,0.017425,475,655,0.017429300000000002
0.017449,0.017423,0.017422,0.017422,0.017422,0.017423,0.017424,0.017426,196,653,0.0174236
0.017440,0.017424,0.017423,0.017423,0.017423,0.017424,0.017425,0.017426,1000.0,689,0.017418200000000002
0.017437,0.017426,0.017424,0.017424,0.017424,0.017424,0.017425,0.017427,242,689,0.017413900000000003
0.017431,0.017426,0.017425,0.017424,0.017424,0.017425,0.017426,0.017427,272,669,0.0174144
0.017442,0.017428,0.017426,0.017425,0.017425,0.017426,0.017426,0.017428,346,676,0.0174103
0.017434,0.017428,0.017427,0.017426,0.017426,0.017426,0.017427,0.017428,324,683,0.017409
0.017409,0.017426,0.017425,0.017425,0.017425,0.017425,0.017426,0.017427,298,656,0.0174097
0.017428,0.017427,0.017426,0.017425,0.017425,0.017425,0.017426,0.017427,324,635,0.0174088
0.017419,0.017426,0.017425,0.017425,0.017425,0.017425,0.017426,0.017427,128,624,0.017409099999999997
0.017404,0.017423,0.017423,0.017423,0.017423,0.017424,0.017425,0.017426,147,594,0.0174104
0.017392,0.017420,0.017421,0.017421,0.017421,0.017422,0.017423,0.017424,253,407,0.0174124
